date,country,confirmed,deaths,recovered,active
2004-11-15,Argentina,996971,25722,639938,331311
2021-03-09,Thailand,1064026,16259,631046,416721
2015-05-10,South Africa,172639,2223,90327,80089
2021-03-23,Canada,1617323,31761,1380191,205371
2003-03-23,France,1216761,28276,716483,472002
2006-05-21,Australia,1196257,18961,723619,453677
2021-09-01,Spain,1265044,8832,840256,415956
2017-12-20,Argentina,70715,1288,43995,25432
2023-07-29,Mexico,1572393,3984,1329874,238535
2011-12-27,Brazil,733159,14136,482086,236937
2023-04-13,Thailand,1545764,18933,791381,735450
2009-05-09,China,1471272,21865,960781,488626
2000-04-27,UK,1031232,17114,950442,63676
2006-05-03,Spain,1613882,25204,1186857,401821
2003-03-20,Egypt,443620,6731,253844,183045
2015-08-02,Mexico,1585152,35221,1364068,185863
2017-05-19,Pakistan,200093,4182,146083,49828
2017-11-25,Germany,566968,5980,485784,75204
2005-03-31,Thailand,1121383,14230,930139,177014
2000-09-27,Egypt,1963758,33466,1598542,331750
2009-08-16,Bangladesh,1301367,1677,969545,330145
2005-06-12,Kenya,517245,1543,295508,220194
2001-04-20,Saudi Arabia,825975,18937,775422,31616
2003-12-21,India,1500382,33566,1420842,45974
2009-11-05,Thailand,600726,8207,387054,205465
2013-02-24,Argentina,869284,25451,806621,37212
2007-02-06,Thailand,1576080,4634,1469016,102430
2006-05-28,Japan,228974,5001,206006,17967
2022-01-17,Turkey,738093,5230,466785,266078
2003-02-21,Mexico,1304907,37833,798761,468313
2021-01-09,Pakistan,1071443,11372,642707,417364
2005-02-09,India,250850,1583,230721,18546
2013-02-20,Malaysia,471497,8702,281099,181696
2009-08-23,Japan,265460,2707,193935,68818
2006-05-13,India,368022,702,214949,152371
2005-07-23,Turkey,1464594,11231,1138396,314967
2009-10-13,France,333785,3019,272339,58427
2015-01-29,Australia,1110505,3810,603523,503172
2013-07-31,Kenya,824006,12126,711349,100531
2017-03-23,Malaysia,819981,14681,736568,68732
2023-05-02,Japan,384404,7680,214807,161917
2017-11-03,Turkey,600075,8492,421259,170324
2015-07-23,Egypt,816260,20145,669968,126147
2007-05-26,South Korea,805154,18384,700458,86312
2014-06-28,Cambodia,1579239,30362,1258109,290768
2019-03-19,South Korea,176903,2488,151154,23261
2024-08-08,Bangladesh,494785,12063,445840,36882
2009-01-07,Philippines,1401635,3761,1233764,164110
2006-05-25,Vietnam,1915069,13406,957665,943998
2006-07-15,India,283324,216,202200,80908
2023-01-29,Thailand,730543,16534,546338,167671
2010-05-29,Philippines,76573,1936,40917,33720
2006-11-21,China,246379,4057,131872,110450
2021-05-03,Russia,53424,719,48869,3836
2008-08-23,USA,1595772,1608,977802,616362
2018-01-30,Australia,1970780,25375,1134506,810899
2000-07-06,UK,88798,2571,71033,15194
2013-06-21,China,1123394,1530,921749,200115
2002-02-07,Spain,950430,10892,563910,375628
2005-03-09,Turkey,80112,242,55763,24107
2006-05-27,Saudi Arabia,665855,19859,505200,140796
2008-04-01,Bangladesh,950541,15992,599403,335146
2023-01-25,Malaysia,314896,4260,276694,33942
2010-01-05,Kenya,355128,7129,271883,76116
2023-07-05,Argentina,332451,371,262460,69620
2014-11-07,China,1840443,3896,1140528,696019
2003-09-01,Malaysia,91476,1217,77715,12544
2015-09-17,Egypt,34369,930,28691,4748
2007-07-15,Australia,1926585,24433,1745197,156955
2015-01-10,Egypt,339042,7787,307726,23529
2008-08-25,Malaysia,613808,6245,319934,287629
2004-09-13,Kenya,787953,1466,688105,98382
2009-08-04,Kenya,942145,17638,803014,121493
2002-05-14,UK,1060449,20222,789733,250494
2011-05-15,India,1203594,22885,1001458,179251
2003-08-19,Russia,738571,655,529569,208347
2015-06-03,Japan,150633,3847,100050,46736
2017-10-01,Russia,1009201,3245,763672,242284
2003-08-13,Kenya,1541479,1216,1097196,443067
2006-11-25,China,1712579,49869,1285184,377526
2019-03-26,Indonesia,1312544,3631,668357,640556
2008-12-18,India,1637743,38582,890426,708735
2018-08-05,France,1461057,26179,902709,532169
2006-05-24,China,1574559,16210,1291424,266925
2007-03-11,Vietnam,861734,4020,790772,66942
2015-11-01,Thailand,802955,23958,748702,30295
2023-06-07,Vietnam,38261,308,22684,15269
2009-05-01,Canada,1289157,17343,672530,599284
2018-07-06,Spain,176515,1071,93464,81980
2017-11-09,Italy,1998285,54660,1106472,837153
2010-09-22,Argentina,1982867,3282,1848144,131441
2010-12-03,UK,1006746,10980,562907,432859
2018-05-30,China,1312125,19156,704055,588914
2003-01-20,Kenya,666684,18878,503956,143850
2022-05-13,Argentina,722741,17864,635517,69360
2023-05-09,Indonesia,1222803,18370,1043556,160877
2023-06-18,UK,1623574,4878,1363525,255171
2008-03-23,Egypt,628848,16814,426516,185518
2000-08-11,Thailand,1848453,32199,1491474,324780
2003-02-01,Bangladesh,1581515,37864,1138687,404964
2016-02-20,Australia,1921636,25744,1494916,400976
2011-08-26,South Africa,1322275,2941,823560,495774
2006-10-21,USA,1728580,47655,1140721,540204
2002-02-02,Egypt,1286715,15757,748514,522444
2007-09-11,Russia,634011,1413,417808,214790
2022-02-22,Canada,1751132,19902,1106117,625113
2003-08-15,France,732132,3875,446994,281263
2005-09-11,Thailand,474586,6398,377848,90340
2008-06-21,Canada,888798,21320,786403,81075
2022-03-29,Turkey,822064,6136,572348,243580
2013-08-08,Cambodia,1782219,32300,1673750,76169
2024-01-14,China,1644562,23499,1561851,59212
2004-04-27,Spain,503232,13482,297990,191760
2017-10-08,Australia,142653,919,82621,59113
2023-08-28,Spain,1714829,45657,1382958,286214
2006-07-28,Saudi Arabia,73369,2070,66744,4555
2015-12-11,Germany,90160,1841,49133,39186
2022-08-09,South Korea,1129914,6758,967531,155625
2009-02-04,China,397110,7641,325371,64098
2005-10-23,Russia,1944785,3160,1100946,840679
2017-03-24,Argentina,1925781,29691,1379046,517044
2006-07-03,Vietnam,1970002,50941,1544212,374849
2015-01-13,USA,1170754,2371,954850,213533
2008-08-10,Philippines,944918,27652,596068,321198
2023-02-21,Egypt,918940,6443,661770,250727
2008-04-18,Saudi Arabia,1740597,47408,1105164,588025
2007-09-25,USA,1005228,1044,506873,497311
2002-12-29,UK,104756,1522,79338,23896
2019-11-23,Germany,207938,2497,190757,14684
2000-09-29,Canada,1184690,32716,927041,224933
2017-04-05,USA,363480,4789,293498,65193
2013-12-17,Thailand,1619577,5833,1498934,114810
2003-10-19,Malaysia,599606,13144,468349,118113
2014-05-09,South Korea,283119,2864,180026,100229
2003-06-02,Russia,50654,275,39192,11187
2015-08-20,Japan,784790,2253,729917,52620
2000-09-01,Japan,1846155,49074,1394264,402817
2011-09-06,France,432225,7995,338264,85966
2022-07-14,India,589579,7978,455184,126417
2014-08-13,UK,169835,307,122820,46708
2006-11-07,Mexico,759201,13346,415633,330222
2017-07-31,India,1526989,41545,1163802,321642
2004-10-15,Egypt,590687,914,386036,203737
2020-07-05,USA,496047,14115,427008,54924
2023-10-24,Canada,1825348,7067,1578284,239997
2023-11-17,Indonesia,1913057,33902,1404743,474412
2016-11-20,Argentina,866710,13564,665851,187295
2015-01-23,Vietnam,1206178,6282,1117451,82445
2017-11-08,Saudi Arabia,1650486,15578,1200821,434087
2004-12-29,Italy,141328,729,129420,11179
2018-01-22,Saudi Arabia,833688,1468,593787,238433
2017-04-19,Bangladesh,879360,22261,514556,342543
2009-07-27,China,825345,594,702310,122441
2007-04-30,Argentina,1874825,21591,1448727,404507
2010-04-13,China,823243,9455,708191,105597
2002-12-08,Turkey,1926100,24659,1282160,619281
2003-09-28,Malaysia,1129301,23446,1041008,64847
2001-07-31,Indonesia,896786,22905,620920,252961
2005-03-23,Pakistan,1528428,8982,940413,579033
2005-07-19,Saudi Arabia,1367407,40379,719291,607737
2001-03-27,Indonesia,1881806,2986,1778451,100369
2004-09-09,USA,1688449,18843,1325021,344585
2006-02-24,Malaysia,1681475,1101,909841,770533
2021-10-27,Brazil,1546971,35872,1302903,208196
2002-07-11,Thailand,1218580,31470,955522,231588
2021-06-17,Brazil,1869510,27878,1030788,810844
2001-05-03,Philippines,327290,6366,197780,123144
2019-06-18,South Korea,364046,2398,272770,88878
2013-02-11,Japan,1946676,10451,1436742,499483
2008-06-20,Argentina,1947733,18207,1576894,352632
2002-10-20,Argentina,578597,10934,539167,28496
2012-01-22,South Korea,1582702,814,1084075,497813
2009-12-01,Egypt,637638,8848,595770,33020
2009-03-02,Vietnam,770417,12172,709056,49189
2005-05-02,Vietnam,1820188,16462,1377246,426480
2019-11-23,Brazil,1826143,22331,916117,887695
2014-04-05,Russia,1955277,34220,1479611,441446
2011-03-25,Vietnam,1692536,39150,908175,745211
2004-10-02,Indonesia,1348480,22284,834368,491828
2015-04-30,China,1350381,27430,1070454,252497
2024-04-13,Pakistan,948400,23690,756558,168152
2015-03-09,China,1142124,12514,726272,403338
2019-05-27,South Korea,1771224,31824,1043878,695522
2020-02-23,South Africa,1814616,8431,1664677,141508
2024-01-09,Thailand,1266425,30109,687908,548408
2022-10-16,Saudi Arabia,1092421,20497,1010326,61598
2002-04-02,Malaysia,1680384,29042,1592938,58404
2015-01-25,Turkey,1507903,9173,926032,572698
2001-03-27,Cambodia,1834348,31481,1218467,584400
2003-12-06,Mexico,1587268,13004,803907,770357
2009-10-16,Spain,1769941,30959,1450827,288155
2004-11-29,France,1975103,57331,1846298,71474
2016-04-16,Australia,1640080,30293,1119077,490710
2009-07-15,Argentina,172738,362,90662,81714
2022-05-06,Canada,181523,1320,97278,82925
2016-07-24,Italy,178312,1327,131175,45810
2021-05-04,France,206329,4534,133189,68606
2020-02-29,South Africa,1867615,36168,1661329,170118
2000-04-10,Malaysia,1777669,34107,1411574,331988
2023-08-06,South Africa,773152,6639,623914,142599
2016-04-26,South Africa,1523265,27581,1177518,318166
2000-05-06,Russia,1171233,28241,996128,146864
2010-06-14,Japan,376043,2998,258629,114416
2022-07-30,South Korea,1539275,44633,1315695,178947
2021-07-17,Pakistan,554400,2942,505940,45518
2016-11-27,Turkey,1851825,50613,1380898,420314
2020-10-22,South Korea,115294,1540,88893,24861
2007-02-09,Egypt,1494780,9448,1103455,381877
2023-09-14,Vietnam,924784,20681,478130,425973
2023-02-04,India,548222,13728,385630,148864
2014-04-23,Russia,1737310,32664,1419538,285108
2016-07-07,South Korea,599355,10522,366764,222069
2014-12-24,Russia,1143075,8689,841627,292759
2013-03-20,Canada,1091731,29362,771013,291356
2007-10-27,Cambodia,1278572,8092,972126,298354
2022-12-08,Bangladesh,142372,2558,79610,60204
2002-04-19,USA,623633,7576,564485,51572
2019-12-05,Argentina,318170,379,210493,107298
2012-06-18,USA,1359447,34520,1195580,129347
2018-03-20,Canada,1173983,18438,890470,265075
2017-05-08,South Korea,1819150,52694,1701398,65058
2003-06-01,South Korea,1096103,8455,752628,335020
2017-02-06,Thailand,1808211,31220,1401462,375529
2006-06-19,Spain,1969574,32118,1109677,827779
2011-11-27,France,1769977,36357,1440981,292639
2002-06-29,Australia,627056,10861,561765,54430
2006-01-19,Australia,375734,7479,336481,31774
2014-05-09,France,1656496,42943,1063225,550328
2020-03-04,Germany,1310507,38908,689661,581938
2020-08-11,South Africa,1006177,19461,937410,49306
2003-11-10,Australia,1410708,548,1086257,323903
2022-03-11,Brazil,948184,20501,739741,187942
2004-02-11,South Africa,93392,194,60169,33029
2007-06-03,Argentina,1629822,20665,1080238,528919
2006-01-15,Spain,1941268,34154,1275322,631792
2017-05-30,Vietnam,771342,9322,632294,129726
2006-02-28,Saudi Arabia,1727215,33618,1008690,684907
2017-05-20,Australia,1854126,37872,1120601,695653
2004-07-21,Russia,1926275,39345,1396777,490153
2005-08-22,Russia,1941105,24648,1673326,243131
2024-07-13,Turkey,1156102,28767,1017021,110314
2008-04-22,Russia,945940,24940,751664,169336
2004-02-26,Brazil,389543,9025,318808,61710
2020-04-14,Vietnam,1049905,23869,682710,343326
2017-12-07,Turkey,97528,2590,51986,42952
2011-05-07,South Korea,122583,738,68793,53052
2000-07-31,Canada,617585,4492,347883,265210
2022-09-07,USA,1232301,26324,724261,481716
2010-09-10,Vietnam,252839,6473,233438,12928
2012-07-29,Pakistan,1785060,20156,917494,847410
2016-02-02,Egypt,1127497,20404,712289,394804
2019-11-08,Kenya,1308402,22384,700429,585589
2023-01-14,Spain,1328366,1229,1042617,284520
2002-08-26,Saudi Arabia,780023,21722,542618,215683
2012-09-06,Mexico,221999,5230,185087,31682
2009-08-25,USA,1801192,46683,1520920,233589
2023-06-15,Italy,137383,1156,105739,30488
2004-04-25,Bangladesh,862812,24419,782699,55694
2011-10-09,Argentina,649244,16065,581237,51942
2004-11-09,South Africa,257366,1342,216499,39525
2001-05-30,India,823656,7211,758594,57851
2001-11-22,Pakistan,1929723,52700,1123898,753125
2013-07-29,China,1769471,23773,1006942,738756
2008-03-19,Australia,692639,11294,477120,204225
2004-07-30,Vietnam,454478,4054,430482,19942
2001-11-16,Italy,1951069,22200,1725414,203455
2003-07-19,China,1104635,24522,999973,80140
2008-03-19,Argentina,995689,14757,513869,467063
2019-11-29,Australia,1997260,24914,1311795,660551
2007-06-02,Thailand,213479,1987,148018,63474
2008-09-24,Egypt,498693,723,436591,61379
2007-10-19,Australia,1726676,28791,963850,734035
2020-05-15,India,1483386,11745,852356,619285
2017-03-22,Pakistan,874858,11117,632932,230809
2013-03-26,Kenya,1440439,39434,861475,539530
2000-09-08,Bangladesh,553328,1179,442812,109337
2015-02-23,Canada,216204,5142,159546,51516
2017-08-20,Italy,231670,1537,204030,26103
2005-04-15,Egypt,413733,7988,244422,161323
2020-02-11,Canada,252304,6008,157839,88457
2022-02-15,Kenya,1634003,11569,824073,798361
2022-09-26,South Africa,995323,721,909499,85103
2019-08-02,USA,1756243,22102,1633943,100198
2017-09-15,Kenya,1430614,31497,1290814,108303
2021-05-28,France,745074,10854,443657,290563
2022-06-26,Kenya,1792133,27229,1172368,592536
2004-10-01,Mexico,753810,1654,424717,327439
2001-03-17,Pakistan,1410674,12543,1156019,242112
2011-10-02,Indonesia,714191,20453,440670,253068
2013-12-04,South Africa,1373784,31412,1190004,152368
2006-05-11,Russia,234387,4005,140280,90102
2002-05-30,Spain,462531,850,343018,118663
2019-02-18,Turkey,1140896,33879,987217,119800
2000-04-17,Russia,966618,11116,553174,402328
2022-01-03,Philippines,577251,1168,445878,130205
2003-08-29,Egypt,236047,3246,167648,65153
2023-11-02,Mexico,101286,1524,94480,5282
2021-07-13,South Korea,1319993,20814,707965,591214
2005-12-10,South Africa,1405730,5729,847515,552486
2003-10-01,Vietnam,1442413,18358,1006990,417065
2012-04-05,Vietnam,1447609,28998,1367427,51184
2013-03-05,Vietnam,1779146,5895,1611762,161489
2001-11-30,Bangladesh,1208125,34591,912413,261121
2003-06-08,Brazil,388454,852,220789,166813
2006-06-26,Kenya,384756,1358,212500,170898
2020-12-15,Brazil,1442900,42215,1366834,33851
2002-02-05,Kenya,786904,6849,415466,364589
2022-10-11,Spain,52295,493,42276,9526
2001-03-25,Spain,847326,23794,445103,378429
2012-11-14,Indonesia,1799078,12436,1082395,704247
2005-08-09,Philippines,1187511,20535,624825,542151
2010-06-28,Argentina,108732,103,77557,31072
2012-05-19,Bangladesh,214412,5511,121984,86917
2009-08-23,Australia,1516053,20407,1395372,100274
2000-12-27,Mexico,1427952,15066,1033608,379278
2017-08-12,Brazil,127056,3378,106599,17079
2017-06-10,Saudi Arabia,911166,25225,779777,106164
2006-09-23,Cambodia,1463440,3375,960265,499800
2023-03-21,Turkey,1698382,16650,1191564,490168
2015-09-25,Germany,583961,10158,316482,257321
2003-09-19,Italy,943724,27418,499885,416421
2023-07-19,China,1138327,20089,1010195,108043
2016-05-03,USA,503183,11656,308694,182833
2008-08-05,Spain,1966008,22686,1146317,797005
2017-03-30,South Africa,1618541,39416,1220362,358763
2017-01-30,India,1769508,31836,1433596,304076
2016-06-26,Italy,10196,83,5400,4713
2016-08-17,USA,1854519,20990,1591440,242089
2018-11-10,Spain,1020162,21841,593216,405105
2014-03-23,Indonesia,1120956,8896,583005,529055
2015-10-17,Italy,1457709,43383,1043771,370555
2009-02-21,Philippines,1871231,26380,1495472,349379
2013-05-31,China,1766469,42089,996933,727447
2017-05-22,Thailand,651250,17288,399198,234764
2009-12-27,Saudi Arabia,1835442,31899,953403,850140
2004-02-24,USA,791068,16953,573333,200782
2009-03-07,Mexico,1746948,35768,1315781,395399
2019-05-15,Vietnam,248623,2739,125859,120025
2001-05-27,Germany,1915109,27923,1815962,71224
2017-12-08,Canada,749199,7160,584145,157894
2020-08-07,UK,1115339,24881,946857,143601
2014-08-01,UK,556264,11627,309475,235162
2020-07-11,Argentina,135006,2865,87108,45033
2003-08-07,Cambodia,1515115,40941,1117867,356307
2010-01-27,Egypt,1145120,9192,996020,139908
2019-12-15,Argentina,1979453,12619,1063592,903242
2001-04-04,Turkey,1089022,10087,1004664,74271
2005-04-16,Germany,347228,6215,296004,45009
2003-03-16,Japan,613757,1739,363406,248612
2006-05-14,Australia,1095429,4586,992053,98790
2009-05-25,Bangladesh,694823,2834,582218,109771
2022-06-09,Philippines,315351,7428,247979,59944
2013-04-20,Brazil,1078043,27088,918370,132585
2007-04-28,Vietnam,332783,5827,291601,35355
2014-09-18,Russia,344799,606,288666,55527
2015-11-01,China,1403684,17265,1264705,121714
2012-09-05,Brazil,216481,2073,203726,10682
2011-07-14,Russia,1792863,15973,1500588,276302
2010-02-23,Malaysia,524465,8691,285377,230397
2004-04-25,Germany,1083320,14570,615353,453397
2007-06-30,Japan,465244,3997,257089,204158
2011-11-08,Vietnam,340654,6324,252297,82033
2022-03-14,UK,1144164,8167,956186,179811
2003-11-13,Thailand,506531,6468,269252,230811
2023-05-16,Egypt,1623895,33353,1249285,341257
2024-05-03,Thailand,1543652,4072,1340191,199389
2010-09-07,Brazil,1643267,7244,1505347,130676
2018-09-02,Thailand,1196844,4958,698256,493630
2016-01-18,Argentina,815451,23973,632488,158990
2006-05-07,Australia,1046144,17227,716864,312053
2006-05-28,Egypt,1208068,11593,634357,562118
2006-12-02,Argentina,1065873,526,919727,145620
2010-02-23,Japan,508228,14107,473467,20654
2005-03-19,France,956769,27566,522607,406596
2000-06-03,France,876200,7938,476196,392066
2011-03-22,Canada,1546857,33396,1017482,495979
2007-12-12,Thailand,1716774,24880,1354959,336935
2020-10-01,Russia,879626,3984,471638,404004
2021-10-17,China,1826370,51220,1623659,151491
2016-01-08,Indonesia,62353,611,42170,19572
2001-11-21,India,906077,17281,539639,349157
2024-05-22,India,492642,1762,337901,152979
2010-06-02,Egypt,461910,10921,316380,134609
2004-08-15,UK,777019,20772,390541,365706
2002-08-05,Australia,1025637,19962,572573,433102
2012-01-14,South Africa,948364,15655,773686,159023
2011-03-10,Germany,914196,16884,784340,112972
2022-09-24,Malaysia,1317049,4607,826761,485681
2023-08-17,Kenya,797305,12889,729968,54448
2024-07-20,Canada,712821,20435,628901,63485
2022-03-11,France,436611,5818,309609,121184
2022-09-06,France,832392,3697,584384,244311
2014-03-10,Saudi Arabia,1030392,30256,796304,203832
2013-08-27,Japan,1617230,8389,1360939,247902
2003-06-25,Thailand,487478,2504,376815,108159
2010-10-23,UK,94378,570,63537,30271
2009-10-24,Turkey,1755612,4109,1087052,664451
2022-03-07,Argentina,599120,13647,464446,121027
2009-09-14,Kenya,922038,20290,819514,82234
2015-12-22,Spain,893250,13784,556899,322567
2018-02-19,Vietnam,68061,1935,35493,30633
2021-09-18,Canada,1695960,7496,1009754,678710
2008-01-06,Spain,1588025,34553,1067444,486028
2004-04-18,Turkey,1709943,49343,1577151,83449
2005-11-17,Mexico,1448660,32591,1290595,125474
2008-12-07,Australia,741241,5663,394355,341223
2014-08-03,Turkey,1652008,34977,831733,785298
2007-06-09,Saudi Arabia,142000,2144,112863,26993
2000-07-28,Argentina,693405,3020,413271,277114
